구 분,당기,전기
법인세비용차감전순이익,17531500.0,29691920.0
(1) 적용세율에 따른 법인세비용(*),4628316.0,8165278.0
(2) 조정사항:,,
세무상 과세되지 않는 수익,-7340802.0,-47446.0
세무상 차감되지 않는 비용,6256.0,507992.0
세액공제,-5082791.0,-4133747.0
기타,-76578.0,-218935.0
소 계,-12493915.0,-3892136.0
법인세비용 계,-7865599.0,4273142.0
