구 분,당기말,전기말
기타포괄손익-공정가치금융자산평가손익,246155.0,-122644.0
순확정급여부채(자산) 재측정요소,-2483547.0,-1910996.0
기타,1760408.0,1760408.0
계,-476984.0,-273232.0
