구 분,당기,전기
(1) 당기법인세:,,
기간손익에 대한 당기법인세,337983.0,5926928.0
당기에 인식한 조정사항,-487822.0,-449536.0
소 계,-149839.0,5477392.0
(2) 이연법인세:,,
세액공제의 이월로 인한 이연법인세변동액,-4713725.0,-1010632.0
일시적차이로 인한 이연법인세변동액,-2073330.0,-193618.0
이월결손금으로 인한 이연법인세변동액,-928705.0,0.0
소 계,-7715760.0,-1204250.0
법인세비용 계,-7865599.0,4273142.0
