구 분,당기,전기
법인세비용차감전순이익,21749578.0,17531500.0
(1) 적용세율에 따른 법인세비용(*),5741889.0,4628316.0
(2) 조정사항:,,
세무상 과세되지 않는 수익,-2696812.0,-7340802.0
세무상 차감되지 않는 비용,10691.0,6256.0
세액공제,-4936294.0,-5082791.0
기타,47539.0,-76578.0
소 계,-7574876.0,-12493915.0
법인세비용 계,-1832987.0,-7865599.0
