구 분,당기말,전기말
기타포괄손익-공정가치금융자산평가손익,488102.0,246155.0
순확정급여부채(자산) 재측정요소,-3075801.0,-2483547.0
자기주식,-1811775.0,0.0
기타,1760408.0,1760408.0
계,-2639066.0,-476984.0
