구 분,당기,전기
기타포괄손익-공정가치금융자산의 평가,324785.0,490240.0
유형자산의 본계정 대체,43491326.0,38188436.0
사용권자산의 취득(리스부채의 신규계약),199042.0,873056.0
사채 및 장기차입금의 유동성 대체,22264226.0,228492.0
