구 분,당기말,전기말
외부신용등급이 있는 거래상대방,,
"상환능력 우수, 최고",474334.0,395067.0
상환능력 양호,928447.0,731050.0
상환능력 적정,41933.0,45004.0
상환 가능,123296.0,125353.0
소 계,1568010.0,1296474.0
외부신용등급이 없는 거래상대방,,
Group 1,21154159.0,17781245.0
Group 2,685511.0,769096.0
Group 3,0.0,0.0
소 계,21839670.0,18550341.0
연체 및 손상되지 아니한 매출채권 계,23407680.0,19846815.0
