구 분,당기말,전기말
매각예정분류자산,,
매출채권,0.0,49192.0
재고자산,0.0,5928.0
기타유동자산,0.0,1578.0
유형자산,0.0,15150.0
투자자산,77073.0,389558.0
기타비유동자산,0.0,277.0
계,77073.0,461683.0
매각예정분류부채,,
유동부채,0.0,17740.0
비유동부채,0.0,2519.0
계,0.0,20259.0
