구 분,당기,전기
1. 당기법인세,,
기간손익에 대한 당기법인세,3209758.0,3940377.0
당기에 인식한 조정사항,6975.0,14830.0
2. 이연법인세,,
세액공제의 이월로 인한 이연법인세변동액,220393.0,634775.0
일시적차이로 인한 이연법인세변동액,-1322544.0,-1896868.0
3. 자본에 직접 부가되는 법인세부담액,-434.0,-4254.0
법인세비용,2114148.0,2688860.0
