구 분,당기,전기
기초,6136995.0,3071581.0
사외적립자산의 이자수익,266387.0,159655.0
사외적립자산의 재측정요소,-116709.0,-66114.0
사용자의 기여금,146000.0,3110119.0
급여지급액,-244080.0,-135047.0
기타,-8643.0,-3199.0
기말,6179950.0,6136995.0
