구 분,당기말,전기말
자기주식,-13442379.0,-8429313.0
주식선택권,0.0,806.0
매도가능금융자산평가손익,597429.0,1222820.0
순확정급여부채 재측정요소,-1441584.0,-1666632.0
기타,1760408.0,1759048.0
계,-12526126.0,-7113271.0
