구 분,당기말,전기말
외부신용등급이 있는 거래상대방,,
"상환능력 우수, 최고",395067.0,608089.0
상환능력 양호,731050.0,417334.0
상환능력 적정,45004.0,62244.0
상환 가능,125353.0,957.0
소 계,1296474.0,1088624.0
외부신용등급이 없는 거래상대방,,
Group 1,17781245.0,16703909.0
Group 2,769096.0,657351.0
Group 3,0.0,4845.0
소 계,18550341.0,17366105.0
연체 및 손상되지 아니한 매출채권 계,19846815.0,18454729.0
