구 분,당기말,전기말
기타포괄손익-공정가치금융자산평가손익,-122644.0,90579.0
순확정급여부채(자산) 재측정요소,-1910996.0,-2732997.0
기타,1760408.0,1760408.0
계,-273232.0,-882010.0
