구 분,당기말,전기말
12개월 이내에 회수(결제)될 이연법인세자산(부채),2837162.0,2168431.0
12개월 이후에 회수(결제)될 이연법인세자산(부채),-1626062.0,-1176046.0
계,1211100.0,992385.0
