구분,기업명(*1),매출 등,비유동자산 처분,매입 등,비유동자산 매입
종속기업,삼성디스플레이㈜,347653.0,0.0,1842995.0,10406.0
종속기업,"Samsung Electronics America, Inc. (SEA)",29881238.0,0.0,222087.0,0.0
종속기업,Samsung Asia Pte. Ltd. (SAPL),16989574.0,0.0,21813.0,0.0
종속기업,Harman과 그 종속기업(*2),938.0,0.0,56890.0,0.0
종속기업,Samsung Austin Semiconductor LLC. (SAS),2823.0,4610.0,4109744.0,1657.0
종속기업,"Samsung (China) Semiconductor Co., Ltd. (SCS)",83033.0,38085.0,8691615.0,12435.0
종속기업,"Samsung Semiconductor, Inc. (SSI)",21587458.0,0.0,682687.0,0.0
종속기업,"Samsung Electronics Vietnam THAINGUYEN Co., Ltd. (SEVT)",4338706.0,196.0,20044847.0,591.0
종속기업,"Samsung (CHINA) Investment Co., Ltd. (SCIC)",4892443.0,0.0,10186.0,0.0
종속기업,Samsung Electronics Europe Holding Cooperatief U.A. (SEEH),671024.0,0.0,0.0,0.0
종속기업,Samsung India Electronics Private Ltd. (SIEL),3714751.0,210.0,4636864.0,0.0
종속기업,"Samsung Display Vietnam Co., Ltd. (SDV)",1496684.0,0.0,0.0,0.0
종속기업,"Samsung Electronics Vietnam Co., Ltd. (SEV)",2434796.0,18.0,13251399.0,774.0
종속기업,Samsung Eletronica da Amazonia Ltda. (SEDA),1449960.0,0.0,13791.0,0.0
종속기업,"Shanghai Samsung Semiconductor Co., Ltd. (SSS)",15336448.0,0.0,0.0,0.0
종속기업,"Samsung Electronics HCMC CE Complex Co., Ltd. (SEHC)",542912.0,4101.0,5209254.0,0.0
종속기업,"Thai Samsung Electronics Co., Ltd. (TSE)",2085433.0,0.0,2062771.0,0.0
종속기업,Samsung Electronics (UK) Ltd. (SEUK),1762387.0,0.0,109697.0,0.0
종속기업,세메스㈜,7285.0,0.0,2245344.0,0.0
종속기업,Samsung Electronics Mexico S.A. De C.V. (SEM),2668921.0,0.0,7501.0,0.0
종속기업,Samsung Electronics GmbH (SEG),3620706.0,0.0,7018.0,0.0
종속기업,"Samsung International, Inc. (SII)",264826.0,51.0,6397400.0,0.0
종속기업,"Samsung Electronics Taiwan Co., Ltd. (SET)",3500155.0,0.0,1261.0,0.0
종속기업,Samsung Electronics Benelux B.V. (SEBN),1589366.0,0.0,1175.0,0.0
종속기업,Samsung Electronics Europe Logistics B.V. (SELS),5070057.0,0.0,8132.0,0.0
종속기업,기타,50707430.0,3780.0,13212836.0,3689.0
종속기업,계,175047007.0,51051.0,82847307.0,29552.0
