구 분,당기말,전기말
12개월 이내에 회수(결제)될 이연법인세자산(부채),3776380.0,5055283.0
12개월 이후에 회수(결제)될 이연법인세자산(부채),10557052.0,4876075.0
계,14333432.0,9931358.0
