구 분,당기,전기
매출채권의 감소(증가),-5566775.0,-6883154.0
미수금의 감소(증가),-1213085.0,612652.0
장단기선급비용의 감소(증가),-286511.0,-339588.0
재고자산의 감소(증가),1929763.0,-4399456.0
매입채무의 증가(감소),2028901.0,-701579.0
장단기미지급금의 증가(감소),1304136.0,-335900.0
선수금의 증가(감소),47859.0,-18100.0
예수금의 증가(감소),70984.0,-77884.0
미지급비용의 증가(감소),-50071.0,-1677917.0
장단기충당부채의 증가(감소),1638190.0,1076981.0
퇴직금의 지급,-1256247.0,-702328.0
사외적립자산의 감소(증가),1021978.0,-156245.0
기타,-429208.0,386971.0
계,-760086.0,-13215547.0
