구 분,당기말,전기말
(1) 법정적립금:,,
이익준비금(*1),450789.0,450789.0
(2) 임의적립금,217059556.0,201484221.0
(3) 미처분이익잉여금,16223971.0,18028341.0
계,233734316.0,219963351.0
