구 분,당기말,,전기말,
매출채권,미수금,매출채권,미수금,
채권액,"20,720,707","2,945,898","33,353,467","1,855,136"
차감: 손실충당금,"(56,432)","(6,387)","(56,610)","(4,397)"
소 계,"20,664,275","2,939,511","33,296,857","1,850,739"
차감: 장기 채권,"(161,052)","(14,505)","(208,610)","(18,251)"
유동항목,"20,503,223","2,925,006","33,088,247","1,832,488"
