구 분,당기,전기
기초금액,-,"913,989"
취득,-,"163,765"
처분,-,"(69,877)"
매도가능금융자산평가,-,"(29,703)"
손상,-,"(4,832)"
기타,-,11
기말금액,-,"973,353"
장기매도가능금융자산,-,"973,353"
