구 분,당기말,,,
수준 1,수준 2,수준 3,계,
금융자산,,,,
기타포괄손익-공정가치금융자산,"1,124,725",-,"81,355","1,206,080"
당기손익-공정가치금융자산,-,-,"3,181","3,181"
금융부채,,,,
사채,-,"52,144",-,"52,144"
