구 분,당기말,,,
수준 1,수준 2,수준 3,계,
금융자산:,,,,
기타포괄손익-공정가치금융자산,"2,072,180",-,"104,166","2,176,346"
당기손익-공정가치금융자산,-,-,-,-
기타,-,-,"373,681","373,681"
금융부채:,,,,
유동성사채,-,"7,737",-,"7,737"
사채,-,"16,427",-,"16,427"
