구 분,당기말,전기말
연체되지 않은 채권,25712085.0,22129307.0
소 계,25712085.0,22129307.0
연체되었으나 손상되지 않은 채권(*) :,,
31일 이하,178853.0,254760.0
소 계,178853.0,254760.0
손상채권 :,,
31일 초과 90일 이하,52622.0,204437.0
90일 초과,168879.0,381536.0
소 계,221501.0,585973.0
계,26112439.0,22970040.0
