구 분,당기,전기
1. 매출채권의 증가,-2861360.0,-1211194.0
2. 미수금의 증가,-214730.0,-246935.0
3. 선급금의 감소(증가),277917.0,-128192.0
4. 장단기선급비용의 (증가)감소,-128505.0,437406.0
5. 재고자산의 증가,-774684.0,-1314650.0
6. 매입채무의 증가(감소),2175554.0,-775150.0
7. 장단기미지급금의 증가,1846464.0,155782.0
8. 선수금의 증가,39898.0,21167.0
9. 예수금의 증가(감소),47750.0,-256963.0
10. 미지급비용의 증가(감소),22336.0,-1219506.0
11. 충당부채의 감소,-2094578.0,-121675.0
12. 퇴직금의 지급,-375689.0,-590134.0
13. 사외적립자산의 감소,28149.0,98080.0
14. 기타,423100.0,-416998.0
계,-1588378.0,-5568962.0
