구 분,당기말,전기말
12개월 이내에 회수(결제)될 이연법인세자산(부채),2168431.0,1624523.0
12개월 이후에 회수(결제)될 이연법인세자산(부채),-1176046.0,-1077347.0
계,992385.0,547176.0
