구 분,당기말,전기말
외부신용등급이 있는 거래상대방,,
"상환능력 우수, 최고",608089.0,988696.0
상환능력 양호,417334.0,489932.0
상환능력 적정,62244.0,51658.0
상환 가능,957.0,2211.0
소 계,1088624.0,1532497.0
외부신용등급이 없는 거래상대방,,
Group 1,16703909.0,15873964.0
Group 2,657351.0,59387.0
Group 3,4845.0,1301.0
소 계,17366105.0,15934652.0
연체 및 손상되지 아니한 매출채권 합계,18454729.0,17467149.0
