구분,기업명,매출 등,비유동자산 처분,매입 등,비유동자산 매입
공동기업,삼성코닝정밀소재,6177.0,0.0,503.0,145324.0
공동기업,Siltronic Samsung Wafer,0.0,0.0,195795.0,0.0
공동기업,기타,0.0,0.0,122.0,0.0
공동기업,공동기업 계,6177.0,0.0,196420.0,145324.0
그 밖의 특수관계자,제일모직(*),11323.0,0.0,404514.0,423716.0
그 밖의 특수관계자,삼성SDI,35978.0,0.0,252716.0,1118.0
그 밖의 특수관계자,기타,93959.0,0.0,45656.0,0.0
그 밖의 특수관계자,그 밖의 특수관계자 계,141260.0,0.0,702886.0,424834.0
