구분,기업명,채권 등,채무 등
관계기업,삼성에스디에스,10610.0,424323.0
관계기업,삼성전기,5861.0,89873.0
관계기업,삼성테크윈,271.0,37757.0
관계기업,삼성카드,4543.0,418104.0
관계기업,기타,32895.0,40456.0
관계기업,관계기업 계,54180.0,1010513.0
공동기업,삼성코닝정밀소재,2790.0,884.0
공동기업,Siltronic Samsung Wafer,0.0,1454.0
공동기업,기타,0.0,16.0
공동기업,공동기업 계,2790.0,2354.0
그 밖의 특수관계자,제일모직(*2),166834.0,269999.0
그 밖의 특수관계자,삼성SDI,4735.0,19747.0
그 밖의 특수관계자,기타,22455.0,17165.0
그 밖의 특수관계자,그 밖의 특수관계자 계,194024.0,306911.0
