구 분,당기말,전기말
연체되지 않은 채권,21555813.0,19928606.0
소 계,21555813.0,19928606.0
연체되었으나 손상되지 않은 채권(*1):,,
31일 이하,249487.0,274870.0
소 계,249487.0,274870.0
손상채권(*2):,,
31일 초과 90일 이하,167546.0,102753.0
90일 초과,399797.0,416960.0
소 계,567343.0,519713.0
합 계,22372643.0,20723189.0
