구 분,당기,전기
(1) 판매비와관리비,,
급여,2033141.0,1971689.0
퇴직급여,132693.0,155563.0
지급수수료,3635146.0,3279835.0
감가상각비,336257.0,324114.0
무형자산상각비,126034.0,126451.0
광고선전비,1429380.0,766171.0
판매촉진비,1424143.0,1191542.0
운반비,555860.0,528744.0
서비스비,704684.0,683992.0
기타판매비와관리비,2106572.0,1856967.0
소계,12483910.0,10885068.0
(2) 경상연구개발비,,
연구개발 총지출액,13621889.0,12805018.0
개발비 자산화,-447540.0,-680962.0
소계,13174349.0,12124056.0
계,25658259.0,23009124.0
