구 분,당기말,전기말
할인율:,할인율:,할인율:
1%p 증가,10888509.0,9947680.0
1%p 감소,13258187.0,11689622.0
임금상승률:,임금상승률:,임금상승률:
1%p 증가,13242324.0,11703469.0
1%p 감소,10880916.0,9922271.0
