구 분,당기,전기
법인세비용(수익),-7865599.0,4273142.0
금융수익,-995482.0,-1224148.0
금융비용,1316292.0,1565955.0
퇴직급여,736004.0,974711.0
감가상각비,25619594.0,24311940.0
무형자산상각비,2614189.0,2605067.0
대손상각비(환입),2308.0,-178.0
배당금수익,-29096899.0,-3952338.0
유형자산처분이익,-105553.0,-115861.0
유형자산처분손실,49044.0,18842.0
재고자산평가손실(환입) 등,3558358.0,2529351.0
기타,74820.0,52905.0
계,-4092924.0,31039388.0
