구 분,당기,전기
법인세비용차감전순이익,44398855.0,36533552.0
적용세율에 따른 법인세비용(*),12209685.0,8841119.0
조정사항,,
세무상 과세되지 않는 수익,-16155.0,-25704.0
세무상 차감되지 않는 비용,24349.0,168642.0
세액공제,-653462.0,-1186137.0
기타,19311.0,-65205.0
법인세비용,11583728.0,7732715.0
