구 분,당기말,전기말
자기주식,-6228187.0,-9750326.0
매도가능금융자산평가이익,169423.0,199649.0
순확정급여부채 재측정요소,-362000.0,-711950.0
기타,1760408.0,1760408.0
계,-4660356.0,-8502219.0
