구 분,당기,전기
법인세비용차감전순이익,36533552.0,14725074.0
적용세율에 따른 법인세비용(*),8841119.0,3563468.0
조정사항,,
세무상 과세되지 않는 수익,-25704.0,-597020.0
세무상 차감되지 않는 비용,168642.0,209410.0
세액공제,-1186137.0,-141057.0
기타,-65205.0,110524.0
법인세비용,7732715.0,3145325.0
