구 분,당기말,전기말
연체되지 않은 채권,29938625.0,25712085.0
소 계,29938625.0,25712085.0
연체되었으나 손상되지 않은 채권(*) :,,
31일 이하,283883.0,178853.0
소 계,283883.0,178853.0
손상채권 :,,
31일 초과 90일 이하,108588.0,52622.0
90일 초과,214351.0,168879.0
소 계,322939.0,221501.0
계,30545447.0,26112439.0
