구 분,당기말,전기말
기타포괄손익-공정가치금융자산평가손익,190495.0,97244.0
순확정급여부채(자산) 재측정요소,-2219688.0,-1577138.0
기타,1760408.0,1760408.0
계,-268785.0,280514.0
