구 분,당기말,,전기말,
매출채권,미수금,매출채권,미수금,
채권액,"33,967,334","3,263,714","27,421,756","1,927,564"
차감: 손실충당금,"(126,977)","(4,303)","(58,740)","(6,230)"
소 계,"33,840,357","3,259,411","27,363,016","1,921,334"
차감: 장기 채권,-,"(9,680)",-,"(11,280)"
유동항목,"33,840,357","3,249,731","27,363,016","1,910,054"
