구 분,당기,전기
제품 및 재공품 등의 변동,"(10,475,794)","(1,423,122)"
원재료 등의 사용액 및 상품 매입액 등,"107,383,581","90,519,249"
급여,"14,861,811","14,870,760"
퇴직급여,"974,711","898,132"
감가상각비,"24,311,940","20,164,109"
무형자산상각비,"2,605,067","2,391,770"
복리후생비,"3,220,421","2,630,171"
유틸리티비,"3,779,467","2,903,838"
외주용역비,"3,623,225","3,106,610"
광고선전비,"1,662,135","1,945,358"
판매촉진비,"1,385,835","1,066,434"
기타비용,"33,215,755","28,678,234"
계(*),"186,548,154","167,751,543"
