구 분,당기말,,,
수준 1,수준 2,수준 3,계,
금융자산:,,,,
기타포괄손익-공정가치금융자산,"1,412,524",-,"127,135","1,539,659"
당기손익-공정가치금융자산,-,-,"3,107","3,107"
금융부채:,,,,
사채,-,"36,507",-,"36,507"
