구 분,당기,전기
당기순이익,"23,582,565","25,397,099"
당기순이익 중 우선주 해당분,"2,857,604","3,077,413"
÷ 가중평균유통우선주식수(천주),"822,871","822,887"
기본 우선주 주당이익(원),"3,473","3,740"
