구 분,당기,전기
(1) 기타수익:,,
배당금수익,"9,736,333","29,096,899"
임대료수익,"184,855","183,234"
유형자산처분이익,"64,356","105,553"
기타,"365,641","257,629"
계,"10,351,185","29,643,315"
(2) 기타비용:,,
유형자산처분손실,"99,941","49,044"
기부금,"150,377","176,171"
기타,"290,224","150,508"
계,"540,542","375,723"
