구 분,전기말,,,
수준 1,수준 2,수준 3,계,
금융자산:,,,,
기타포괄손익-공정가치금융자산,"1,544,320",-,"118,212","1,662,532"
당기손익-공정가치금융자산,-,-,"2,135","2,135"
금융부채:,,,,
유동성사채,-,"6,276",-,"6,276"
사채,-,"35,863",-,"35,863"
