구 분,당기말,,,
수준 1,수준 2,수준 3,계,
금융자산:,,,,
기타포괄손익-공정가치금융자산,"1,757,336",-,"97,167","1,854,503"
당기손익-공정가치금융자산,-,-,1,1
기타,-,-,"393,235","393,235"
금융부채:,,,,
유동성사채,-,"6,757",-,"6,757"
사채,-,"21,695",-,"21,695"
