구 분,당기,전기
당기순이익,"15,353,323","32,815,127"
당기순이익 중 우선주 해당분,"1,860,676","3,976,058"
÷ 가중평균유통우선주식수,"822,887","823,042"
기본 우선주 주당이익(단위: 원),"2,261","4,831"
