구 분,당기,전기
(1) 기타수익:,,
배당금수익,"29,096,899","3,952,338"
임대료수익,"183,234","173,719"
유형자산처분이익,"105,553","115,861"
기타,"257,629","334,460"
계,"29,643,315","4,576,378"
(2) 기타비용:,,
유형자산처분손실,"49,044","18,842"
기부금,"176,171","220,309"
기타,"150,508","57,193"
계,"375,723","296,344"
