구 분,당기,전기
제품 및 재공품 등의 변동,"(27,504)","(1,557,583)"
원재료 등의 사용액 및 상품 매입액 등,"87,478,581","89,350,845"
급여,"15,247,579","13,941,832"
퇴직급여,"915,298","736,004"
감가상각비,"30,285,298","25,619,594"
무형자산상각비,"2,432,272","2,614,189"
복리후생비,"3,414,856","3,307,047"
유틸리티비,"5,759,175","5,051,847"
외주용역비,"4,505,891","3,791,485"
광고선전비,"1,634,516","1,747,480"
판매촉진비,"1,385,627","1,298,806"
기타비용,"43,659,618","35,998,841"
계(*),"196,691,207","181,900,387"
