구 분,전기말,,,
수준 1,수준 2,수준 3,계,
금융자산,,,,
기타포괄손익-공정가치금융자산,"1,022,720",-,"75,845","1,098,565"
당기손익-공정가치금융자산,-,-,"7,413","7,413"
금융부채,,,,
사채,-,"57,733",-,"57,733"
