구 분,당기말,전기말
기타포괄손익-공정가치금융자산평가손익,90579.0,190495.0
순확정급여부채(자산) 재측정요소,-2732997.0,-2219688.0
기타,1760408.0,1760408.0
계,-882010.0,-268785.0
